filename,modality,vocal_channel,emotion,voice_intensity,statement,statement_repetition,actor_gender,mfcc_mean,mfcc_max,mfcc_min,mfcc_median,mfcc_std,mfcc_skew,mfcc_kurtosis,mfcc_delta_mean,mfcc_delta_max,mfcc_delta_min,mfcc_delta_median,mfcc_delta_std,mfcc_delta_skew,mfcc_delta_kurtosis,mfcc_delta2_mean,mfcc_delta2_max,mfcc_delta2_min,mfcc_delta2_median,mfcc_delta2_std,mfcc_delta2_skew,mfcc_delta2_kurtosis,chroma_mean,chroma_min,chroma_max,chroma_median,chroma_std,chroma_skew,chroma_kurtosis,mel_mean,mel_max,mel_min,mel_median,mel_std,mel_skew,mel_kurtosis,contrast_mean,contrast_max,contrast_min,contrast_median,contrast_std,contrast_skew,contrast_kurtosis,centroid_mean,centroid_max,centroid_min,centroid_median,centroid_std,centroid_skew,centroid_kurtosis,roll_off_mean,roll_off_max,roll_off_min,roll_off_median,roll_off_std,roll_off_skew,roll_off_kurtosis,rms_mean,rms_max,rms_min,rms_median,rms_std,rms_skew,rms_kurtosis,zero_cr_mean,zero_cr_max,zero_cr_min,zero_cr_median,zero_cr_std,zero_cr_skew,zero_cr_kurtosis
03-01-04-02-02-02-17.wav,3,1,4,2,2,2,1,-11.024036,16.84834,-38.704247,-11.282942,12.971239,0.26077706,0.30566,-0.03441734,5.2550287,-5.392215,-0.040575795,2.669696,-0.09298938,-0.43721905,-0.028667282,3.6256332,-3.570064,-0.024132792,1.635107,-0.04183834,-0.09576723,0.34917966,0.021654285,1.0,0.24145973,0.30480397,0.85018367,-0.38748845,0.15574828,2.6735692,1.68823e-05,0.010009505,0.45443264,3.8044586,16.207745,26.658020562924463,38.464256815703614,11.676061231916464,26.868014579504127,5.365575445698533,-0.3403841261884515,0.7398488390113622,1946.8359666143049,5149.851725866759,771.0727597052527,1512.971660441413,1140.826999428223,1.4317540349664266,0.8824709764170708,3525.764973958333,6767.578125,1106.4453125,3104.4921875,1651.931777150264,0.7423337940228915,-0.7324562995236934,0.022298284,0.060862146,0.0013199201,0.019184874,0.014444776,0.7613194,-0.14474463,0.1091471354166666,0.48193359375,0.02099609375,0.06201171875,0.1083547497634439,2.0710030646685733,3.5524303406611013
03-01-05-01-01-01-17.wav,3,1,5,1,1,1,1,-10.218623,13.039976,-35.288715,-9.685746,11.9068775,-0.06555545,-0.3087439,-0.06860743,4.2225432,-4.599224,0.033032794,2.2661989,-0.19417304,-0.4730204,-0.030926015,2.9374518,-3.0353258,-0.03395662,1.362428,-0.09454186,-0.33579808,0.43165013,0.022650152,1.0,0.3723478,0.28993616,0.5089089,-0.75912863,0.01709704,0.39312166,3.7711513e-06,0.0013222124,0.060974132,4.2789693,20.28714,23.36974522288619,34.69168876297149,8.402620188874469,23.52255643736587,5.4780547662750525,-0.085900496997875,1.1853567046878075,1598.230065507751,4378.117977356417,582.9912249597211,1234.069092958324,913.3279196740592,1.36891961941558,1.2531432992645517,2983.158299180328,6477.5390625,1074.21875,2492.1875,1614.007738930346,0.6500165272487258,-0.7723682253214319,0.006398705,0.025382712,0.00048440593,0.0044377875,0.005883923,1.8447369,2.6491985,0.0797259221311475,0.23681640625,0.01953125,0.05712890625,0.0573785310415408,1.2495831122653478,0.605666595219168
03-01-05-01-01-02-17.wav,3,1,5,1,1,2,1,-10.046363,15.317215,-35.158405,-9.918521,12.072828,0.048811827,-0.32924366,0.0017043233,4.660772,-4.6782126,0.08711184,2.346484,-0.052094437,-0.34734112,-0.019376233,3.158669,-3.0318074,-0.024274558,1.3957644,-0.020768028,-0.23415451,0.41625097,0.02430945,0.99755526,0.351609,0.29676265,0.5883834,-0.678776,0.041714266,0.98799103,4.3460677e-06,0.0027951049,0.14886871,4.3834367,22.241524,24.63045187451596,36.27674123422271,9.195268602061848,24.55141109367238,5.539399521323399,-0.1448261000418964,1.39972705393787,1560.4002033966992,4341.196022304395,520.427189564163,1249.522599329686,917.5306798498572,1.3634983976605557,1.028899218510099,2910.821444746377,6380.859375,891.6015625,2438.4765625,1510.664393810352,0.6264939360087501,-0.511063847999361,0.010221807,0.044381075,0.0011081508,0.008358963,0.008854028,2.3924701,5.7779436,0.0790591032608695,0.2578125,0.02001953125,0.0517578125,0.0608472105800466,1.3573766100590805,0.7821991627011879
03-01-05-01-02-01-17.wav,3,1,5,1,2,1,1,-10.309346,16.029259,-40.502827,-9.719208,13.368715,-0.031660985,-0.13926283,-0.06017996,5.488664,-5.4718027,-0.03142791,2.7560043,-0.018840626,-0.5522061,-0.015014905,3.2072568,-3.12024,0.020534474,1.5115253,-0.0011608511,-0.3910411,0.39619255,0.02371317,1.0,0.31455138,0.29811057,0.6799834,-0.6582323,0.12554896,2.0020125,2.5324578e-05,0.008673245,0.3552342,3.8617449,17.192352,26.36739553235,38.50457732732696,10.224098521503416,26.347072694367416,6.389828986863457,-0.2349318857306267,0.5957631389534315,2007.307424976579,5271.304883626491,953.4315645054494,1561.936182530722,1184.668725915672,1.5748012758194545,1.2467772726390196,3619.949340820313,6799.8046875,1654.296875,3292.48046875,1530.393580456564,0.927560182584559,-0.3326442559538178,0.020358842,0.051368304,0.0013884899,0.017621044,0.012962048,0.5257041,-0.73323584,0.1268081665039062,0.498046875,0.03369140625,0.074951171875,0.1200660249154261,1.9326238985758604,2.614044130761214
03-01-05-01-02-02-17.wav,3,1,5,1,2,2,1,-10.7777405,15.187503,-40.743366,-10.154552,13.267227,-0.053939678,-0.31130514,-0.04231473,5.200181,-5.352128,0.04435596,2.6916783,-0.08516149,-0.5720004,-0.014773518,3.3981552,-3.3247814,-0.02150385,1.5857548,-0.014126671,-0.41760597,0.39181724,0.033697817,1.0,0.32278085,0.29062566,0.7864046,-0.3023392,0.039287545,0.66315335,4.7727426e-06,0.0033508241,0.11226702,4.01976,18.477905,25.343154771166198,38.55016369085261,10.232516129126887,24.96909444825723,5.747348075673922,0.1178077334261669,1.282128397300148,1903.4478758709392,5296.456223937518,637.216320368181,1335.8029504858705,1326.7170652290383,1.3347771366733794,0.5448156263011334,3357.677283653846,6939.453125,880.859375,2857.421875,1901.1864797549165,0.621227711260784,-0.9453787037570563,0.0110618,0.032045558,0.0004662598,0.009043865,0.007666614,0.94675124,0.24524546,0.1199669471153846,0.50927734375,0.01806640625,0.05859375,0.1290940537592181,1.6882874988104035,1.6260382861882725
03-01-05-02-01-01-17.wav,3,1,5,2,1,1,1,-6.3418403,26.041143,-35.379063,-6.5592012,14.070251,0.40472203,0.5261947,-0.04018069,5.3257933,-5.798139,-0.013680923,2.6679668,-0.17512675,-0.016303588,-0.047688615,3.4127426,-3.9443078,-0.032662712,1.6340997,-0.2504147,0.35838586,0.4003979,0.023572989,1.0,0.32591444,0.3043668,0.6050284,-0.78780824,1.1908913,24.44514,4.1789317e-05,0.039754808,3.9804678,4.2623043,20.256441,25.838617292430165,37.45601838301315,10.001795858157951,25.825685992937405,5.827155120651803,-0.2434530864807394,0.7776719170204502,1821.843639020798,4418.378462954017,774.2662831903065,1608.2022811868974,806.5402764464498,1.5356147090282808,1.7437214904808744,3442.6978326612902,6810.546875,1417.96875,3292.48046875,1272.340820109332,1.078341210664068,1.0161853457269316,0.06028757,0.17848788,0.004928493,0.04069767,0.04587125,0.9483994,-0.21295977,0.0867565524193548,0.22607421875,0.02001953125,0.072021484375,0.0484712238544477,1.2014147792466867,0.7269428772462745
03-01-05-02-01-02-17.wav,3,1,5,2,1,2,1,-4.469088,30.736795,-36.139477,-5.177889,14.699567,0.3291964,0.46721703,-0.0843405,6.4575057,-6.4314475,-0.12804219,3.0551193,0.04435278,-0.18073282,-0.03186202,3.943847,-4.3959174,0.026424516,1.8788338,-0.22769555,0.13726412,0.3877237,0.016548,0.98649865,0.30781016,0.30201116,0.6084994,-0.724724,3.125186,55.99146,0.00018792652,0.11954572,9.524466,4.055243,19.265482,26.784514806167504,37.70399923744052,11.149375483431,26.978975719877244,5.97740849453672,-0.336833808434195,0.931313195000192,1926.421521372864,4070.540378780675,1048.022625893969,1780.8096493522858,702.721758360306,1.2483812859488477,1.0561182697249345,3666.001674107143,6713.8671875,1879.8828125,3399.90234375,1181.129802293058,1.136920885298167,0.640943810311192,0.103938326,0.2598696,0.0075795343,0.08563493,0.06834587,0.68703854,-0.5809543,0.1008091517857142,0.22607421875,0.03125,0.093505859375,0.0441020337350944,0.8852238540852565,0.5488476811956531
03-01-05-02-02-01-17.wav,3,1,5,2,2,1,1,-7.1820936,24.484219,-38.73076,-7.6042604,14.701505,0.20759907,0.115775034,-0.04067271,6.0311623,-6.2622027,0.18738803,3.046372,-0.052058898,-0.41531467,-0.012964117,3.7589507,-3.8830116,0.040896617,1.7829977,-0.16658252,-0.13599177,0.39142433,0.019470649,1.0,0.31156486,0.30742052,0.68764573,-0.6535331,1.4814259,24.289228,0.0004157495,0.06588007,4.2291584,4.037059,18.563194,26.959682050412543,37.95872065731829,9.64530319675443,27.385963179202616,6.230233883638202,-0.4344657312771378,0.760926863006141,2051.7360685378653,5458.3864859162295,914.1620301778696,1633.6966550665009,1160.258205228214,1.6202725921247714,1.598792379892198,3699.80177238806,7014.6484375,1546.875,3201.171875,1591.8521991048765,0.9664368226298442,-0.300969141209026,0.06983183,0.16622046,0.005147391,0.064338826,0.04624586,0.3808656,-1.1166222,0.1391237173507462,0.5380859375,0.02587890625,0.09619140625,0.1203687764618164,1.8221285044545303,2.452023003416458
03-01-05-02-02-02-17.wav,3,1,5,2,2,2,1,-7.0698714,27.25913,-39.80477,-7.964177,15.354675,0.35283738,0.2594676,-0.07952747,6.4548707,-6.8128386,0.024444005,3.0896287,0.0098245265,-0.16601588,-0.0044232667,3.946193,-4.1316695,0.023478413,1.8103085,-0.209091,0.059537064,0.3800509,0.015747124,1.0,0.30027026,0.31516224,0.72181845,-0.65974486,1.3869035,23.409607,0.00021977714,0.05922103,4.084092,3.970811,17.337103,27.46339399124497,40.90792878148567,10.071322920640917,27.323040315587917,6.495610624877162,-0.1945158254391936,1.0331426815578386,2136.326187384953,5317.102725721421,944.7206554782416,1760.5072178127746,1127.2939259550617,1.5649336582973803,1.382152325049435,3844.946632922535,6982.421875,1772.4609375,3362.3046875,1439.6905806338996,0.914332765755694,-0.4067826801403864,0.07020945,0.16993491,0.004742467,0.06915421,0.043054536,0.42967394,-0.7032683,0.14697265625,0.5234375,0.02783203125,0.1005859375,0.1217097171812113,1.6897124498779983,1.8621184804475792
03-01-06-01-01-01-17.wav,3,1,6,1,1,1,1,-7.8591003,19.966175,-36.10633,-8.367346,13.453035,0.17842741,0.023940563,-0.059155077,4.819186,-5.0490956,-0.0073572276,2.363319,-0.18020058,-0.14218299,-0.009751625,3.4574997,-3.448897,0.006681758,1.4845917,-0.010069179,-0.04281103,0.3653864,0.0054053776,1.0,0.25927395,0.3182673,0.66714936,-0.7791016,0.17394444,3.300588,1.3108065e-05,0.009993618,0.55186117,4.210964,20.218632,25.421860258618157,37.70818518487748,9.310804995596571,25.300989449943312,5.856234261118609,0.0123330874967981,1.1380769146562195,1441.5457846567815,4041.427726111909,448.5737197736938,1161.5306572808531,833.766522405104,1.5504726704788705,1.725815521665723,2764.663938492064,6552.734375,418.9453125,2255.859375,1641.2124515537068,0.8406514186882328,-0.4115907122984805,0.022650264,0.07001921,0.0018426499,0.021339394,0.015944734,1.0668578,1.1935287,0.0606708829365079,0.18115234375,0.0,0.0517578125,0.0436823842065944,0.9870615460077043,0.6039337241480887
03-01-06-01-01-02-17.wav,3,1,6,1,1,2,1,-8.132828,22.963917,-38.022957,-7.5318465,15.333389,0.24784489,0.2197938,-0.036328066,5.335616,-5.1123796,-0.104604244,2.3107228,0.06886907,0.38605672,-0.03398534,3.3926635,-3.385442,0.0027739264,1.3292949,-0.0023816354,0.575949,0.4625152,0.011248036,0.9942286,0.4170759,0.32209662,0.19890885,-1.2304937,0.2154972,4.6765647,2.2778208e-06,0.009448762,0.7031504,4.787203,26.274632,24.30766722512901,36.75227368237751,9.920540805778616,23.92962741716756,5.698968712226905,0.1399443519872787,0.4939323854251748,1479.7455043689058,4621.867784305072,122.37998936949938,1286.2680218537364,1015.3502421748505,1.2812006537208094,1.3788261603014424,2881.5586419753085,6670.8984375,10.7421875,2750.0,1804.5284527775689,0.4340031943495774,-0.3494879822171715,0.024140375,0.07078771,0.0006813046,0.017940192,0.01957174,0.84507465,-0.40595484,0.0625904224537037,0.24560546875,0.0,0.0546875,0.0570047359737677,1.3943334355870154,1.4982960294183574
03-01-06-01-02-01-17.wav,3,1,6,1,2,1,1,-9.310377,23.098242,-41.896168,-9.573999,15.561272,-0.2501828,0.077545345,-0.0064745843,6.283356,-5.385872,-0.1060708,2.1060026,0.06951981,1.5872504,-0.007094922,3.3856807,-3.5248733,-0.009864068,1.1118196,-0.029015046,1.6713922,0.5715671,0.017069338,1.0,0.629444,0.3179636,-0.28887427,-1.2701546,0.1291964,4.890376,3.620453e-07,0.0001801648,0.58317184,6.0271196,41.216908,24.537899984862054,39.52477980609158,5.056540144259429,23.913463445316115,5.811580055343238,-0.0496516204077963,1.914810635920668,1441.447993650213,4868.858255230676,120.6652054649622,1244.5369077591,1054.3826655595526,1.053136163500486,1.0181956961690073,2747.820425724637,6789.0625,10.7421875,2803.7109375,1936.715355633828,0.1937819267799789,-0.90211979999031,0.01598006,0.084277675,0.00015686144,0.007520479,0.018812016,1.5600327,1.8616385,0.0652173913043478,0.4453125,0.0,0.04638671875,0.0841816272976415,2.0659974971607182,4.794316808144356
03-01-06-01-02-02-17.wav,3,1,6,1,2,2,1,-4.173926,31.347652,-38.70644,-2.773497,17.563908,0.12137216,0.2843184,-0.034720413,5.8548784,-5.899943,-0.15584333,2.5119872,-0.008953276,0.5895298,0.009708656,3.5959473,-3.8846867,-0.016659182,1.5048939,0.020126406,0.6587079,0.50964373,0.016249292,0.9954326,0.51677704,0.3392472,-0.042033043,-1.4250526,1.5214503,33.358078,9.741146e-06,0.01934876,5.221279,4.1988635,20.315828,24.73053883003832,38.02816710486339,5.172474816576129,24.71301430262076,6.629339919715513,-0.1634716279239684,0.7189538995320588,1453.7909414425033,4186.01957461001,36.27068952180299,1525.8976612012611,1067.1123937527143,0.5126933560488112,-0.3054249002259803,2784.016927083333,6606.4453125,10.7421875,3066.89453125,2106.5557692361435,0.1762614773466307,-0.9748962960262784,0.06882368,0.25680166,0.0062528388,0.0543869,0.05376617,1.4744401,2.2259526,0.0566844451121794,0.203125,0.00048828125,0.059326171875,0.0473809728748094,0.7746485692797388,0.799776665854818
03-01-06-02-01-01-17.wav,3,1,6,2,1,1,1,-2.102572,33.253162,-35.518806,-1.9690651,16.271444,0.2517118,0.33199912,-0.030335447,6.504281,-6.108342,-0.1402849,2.8407967,0.1666321,0.28882423,-0.04144434,4.018495,-4.1818585,-0.080153264,1.6452793,-0.024839634,0.5323316,0.44097868,0.002441196,1.0,0.36437678,0.35395107,0.27337357,-1.3735391,3.2243385,78.04784,0.00014680561,0.058183037,12.070008,4.4487844,22.686037,25.22788708424522,38.45117968868909,4.46279294704104,25.276909923249104,6.396025980172803,-0.5090855963177211,2.067539932485747,1459.51793713669,3685.7216334798018,51.783376877373314,1402.4588492083503,930.8998543743826,0.3732490535276697,-0.3964729619451783,2829.129071302817,6509.765625,10.7421875,2803.7109375,1859.245462631078,0.069431659931081,-0.927224161012397,0.09932908,0.35108414,0.0088948365,0.0741028,0.07805864,1.6403868,2.099639,0.0518265845070422,0.17822265625,0.0,0.052734375,0.0409949305212347,0.8638109892202828,1.025287881139037
03-01-06-02-01-02-17.wav,3,1,6,2,1,2,1,-3.728923,30.711298,-36.87647,-2.970986,17.135975,0.2664386,0.27536282,-0.02173077,5.5669394,-5.9239945,-0.0082201045,2.4900258,-0.091710284,0.33444786,-0.036652733,3.8743362,-4.0892153,-0.027198713,1.5440432,-0.0015615821,0.8868996,0.4552056,0.006771315,0.98812383,0.42897668,0.3361715,0.19737737,-1.3262423,1.431905,35.82505,4.6964986e-05,0.026631324,5.3274975,4.5559444,24.455025,24.757908187169303,36.83717887674843,5.084800793318834,25.035501024303187,6.117548800094231,-0.4673454117408304,1.3765606056152315,1458.9673582134046,3947.535774841317,52.32821856255742,1447.5040287647655,978.93724747583,0.3975118072818309,-0.1874613646204328,2771.208934294872,6477.5390625,10.7421875,2830.56640625,1915.5546760164568,0.0499641687013216,-0.8985053961023426,0.06497346,0.19325574,0.0033139533,0.04771269,0.0514253,0.9905493,-0.04167843,0.0641401241987179,0.20703125,0.00048828125,0.06689453125,0.0527902203831454,0.7202568446922466,0.1541289991027499
03-01-06-02-02-01-17.wav,3,1,6,2,2,1,1,-4.9857078,30.985958,-38.707817,-4.784821,17.254644,0.3576572,0.22124963,-0.025825465,6.2252746,-6.240941,-0.077537045,2.7424092,-0.0027184605,0.5791143,-0.024288923,3.935241,-4.2190385,-0.013824808,1.6877167,-0.06765718,0.64358884,0.459826,0.010158868,1.0,0.41611096,0.3267217,0.19255136,-1.2569153,1.6494927,35.52111,1.966373e-05,0.03384414,5.4511123,4.2202396,21.19703,25.548364289468907,37.60221617404712,8.846715294096127,25.71920749024628,6.166985811095179,-0.2220365552827386,0.5527219100667227,1850.1042094068484,4371.02868994964,244.9256264136389,1613.445828124212,1046.7037292618154,0.7234088768426522,-0.1845467908111722,3413.514019691781,6649.4140625,21.484375,3168.9453125,1849.097721618123,0.1893656549886523,-0.7395142722212502,0.06928185,0.2006219,0.0021346011,0.05516538,0.053788226,0.7890036,-0.55648637,0.0839241759417808,0.26171875,0.00146484375,0.078125,0.0658126202069209,1.062507623856436,0.7917149367656893
03-01-06-02-02-02-17.wav,3,1,6,2,2,2,1,-4.786369,31.357254,-40.148365,-3.286602,18.165094,0.24492793,0.33034694,-0.049822886,5.701566,-6.1911726,-0.13095918,2.480056,-0.21551585,0.80490124,-0.028098235,3.8035018,-4.060285,-0.039103396,1.512253,-0.10266306,1.0587088,0.48955366,0.009638335,1.0,0.5041476,0.33125207,0.0071157566,-1.335684,1.2352269,28.989307,4.715386e-06,0.015180323,4.3846025,4.6608334,25.077553,25.047440526139123,38.64383749043143,9.588129414290991,24.45393658564277,6.306895685611655,0.20902570769638,0.3790130465251489,1653.4864118890514,4658.2444821158215,36.86952922455095,1660.5945686223088,1163.8156055598158,0.6194148837292935,0.1883607123360482,3099.444653614458,6756.8359375,10.7421875,3244.140625,2006.6277222983365,-0.0682962107556616,-0.7426894132803046,0.063258156,0.17552227,0.0020827667,0.054081533,0.045239627,0.7048583,-0.57466316,0.07958984375,0.4111328125,0.0,0.0712890625,0.0848501719841916,1.708355039233482,3.158325335106423
03-01-07-01-01-01-17.wav,3,1,7,1,1,1,1,-10.402349,16.500782,-41.38858,-9.742926,13.355037,-0.02172798,0.074627995,-0.0022208155,5.1164904,-5.2430153,0.16540933,2.568912,-0.2674296,-0.19083904,-0.02013205,3.5105255,-3.432885,-0.069673605,1.5109091,-0.06230266,-0.030233365,0.38268712,0.009956497,1.0,0.31327307,0.30176437,0.6921129,-0.57024044,0.05030002,1.1055411,2.2915358e-06,0.001582814,0.174628,4.2278867,19.611792,25.03252403473101,37.15743636471261,9.78853920421246,24.97239261992842,5.797473687167871,-0.0505758987167318,1.1034035136674478,1752.683767318354,4790.540596479344,465.0153797680418,1192.9431969776238,1146.2267738499727,1.2231322636520596,0.3060029549846219,3298.299153645833,6896.484375,397.4609375,2459.9609375,1923.7710611881373,0.4697514737867784,-1.2370164115299471,0.011311568,0.041092463,0.00092612376,0.00838998,0.009564969,1.4026701,1.3898048,0.0871785481770833,0.30615234375,0.0,0.06103515625,0.0737779224603508,1.282960797474229,0.7696492635663761
03-01-07-01-01-02-17.wav,3,1,7,1,1,2,1,-9.126398,19.458654,-40.101276,-8.651661,13.963735,0.0057133837,0.05664467,-0.04393815,5.6887884,-5.0844417,-0.11932023,2.5646737,-0.0129354475,-0.16821936,-0.03852866,3.7984574,-3.8702004,-0.05647797,1.6514114,-0.09282933,-0.16047847,0.3993181,0.016365316,1.0,0.31143495,0.29732633,0.6953106,-0.6195231,0.05463823,1.1643817,3.3017668e-06,0.001485592,0.18653308,4.482689,22.56023,24.31380975432591,37.8058860679631,9.789275319474552,24.148115273404947,5.83635876486151,0.0808611095851128,0.7651423529120734,1433.5966900336512,4834.060381691264,184.18570682908583,1075.684197535379,1112.2852616086157,1.6118933633586578,1.7253514193705666,2662.700814260563,6756.8359375,214.84375,1901.3671875,1889.1044666618905,0.7648658083361851,-0.6328362908734868,0.013999243,0.041704062,0.00085242337,0.011438489,0.011172775,0.9348082,0.12010813,0.0672659000880281,0.251953125,0.0,0.04296875,0.0711941063627284,1.4289414189121206,0.780149697890566
03-01-07-01-02-01-17.wav,3,1,7,1,2,1,1,-11.072001,15.914352,-43.032665,-9.882741,14.263304,-0.16312723,-0.25864735,-0.04839875,5.727174,-5.0306444,-0.1591883,2.6595454,0.066718206,-0.3147127,-0.027351946,3.6432076,-3.2427776,-0.04158194,1.5466263,0.10499613,-0.086092114,0.39229238,0.019288676,0.98231816,0.31369615,0.29518852,0.6111582,-0.7484104,0.095674336,1.9056466,3.3701733e-06,0.0025204634,0.32995135,4.0734253,18.962132,25.05047575156241,37.38511064469005,10.287252936058849,24.511094583297417,5.951635160453679,0.0233074870289121,0.3055911271481437,1891.021490151235,5232.465108016518,607.0904742568496,1337.26411302568,1323.2383674522846,1.3045972017004623,0.4062586165561921,3358.173076923077,6939.453125,784.1796875,3040.0390625,1935.0701841314967,0.6692063302490855,-0.8564523957817491,0.014455864,0.065562375,0.0003792643,0.01005024,0.015064625,2.049338,3.604083,0.1166541466346153,0.50341796875,0.02099609375,0.05810546875,0.1283188524809314,1.7824209366170618,1.922276804632336
03-01-07-01-02-02-17.wav,3,1,7,1,2,2,1,-11.022834,16.978642,-41.053154,-10.914683,14.056775,-0.0058745295,-0.41409987,-0.020063749,5.7340784,-5.1891356,-0.095969394,2.6348681,0.03471998,-0.30286703,-0.0085550435,3.49411,-3.0732942,-0.053061884,1.4217736,0.0822039,-0.15711017,0.44290534,0.029027952,1.0,0.39195454,0.29982772,0.45045516,-0.86275434,0.022836393,0.36151904,6.738951e-07,0.0011010936,0.06372404,4.2509117,20.948032,24.45802498285173,40.12244682007572,10.032777390350736,23.780266081724623,5.791173142651853,0.3616961850319171,1.6719491380513876,2014.6878860512095,5148.84072388183,573.3884688502798,1479.3763212894296,1301.1942287065087,0.996768751432202,-0.2400944951481722,3615.7355057565783,6896.484375,902.34375,3356.93359375,1983.507047928356,0.2978157422137034,-1.2810312880464343,0.008227217,0.022982832,0.00021353844,0.009257389,0.0063517233,0.3345573,-0.8313525,0.1239334909539473,0.484375,0.01904296875,0.0615234375,0.1222522469907846,1.4769849373296615,1.067735733741651
03-01-07-02-01-01-17.wav,3,1,7,2,1,1,1,-8.733511,26.646378,-41.649086,-8.413549,15.3728285,0.41998738,1.0588721,-0.0041818693,7.0119295,-6.895003,-0.041444875,3.0264955,-0.05250541,0.21371162,-0.016946403,4.2363777,-4.5558925,-0.10027544,1.7051346,-0.12859434,0.60011303,0.37552452,0.0019743328,1.0,0.3129154,0.31066394,0.667293,-0.5774303,0.13673502,3.6979136,9.676348e-07,0.0012887784,0.543831,5.0244436,29.502947,24.99952538334556,37.98227150628604,10.250743154319704,24.94181198425068,5.621020114400677,0.097086838886793,0.5270825785475352,1940.0697385090723,5305.487310565721,650.6046201152022,1404.7959427645526,1212.1493378110988,1.2866782757532642,0.5786411555145285,3639.892578125,7165.0390625,870.1171875,3340.8203125,1874.365428990436,0.4089283851920605,-1.142646340360986,0.019406037,0.06971523,0.00023972863,0.013698095,0.019462857,1.1534463,0.094950914,0.0988991477272727,0.3779296875,0.001953125,0.063720703125,0.0916684256331627,1.5591453605059011,1.463648085108912
03-01-07-02-01-02-17.wav,3,1,7,2,1,2,1,-9.903963,27.204199,-43.514793,-9.539192,15.247755,0.5129747,1.2507461,0.008884689,6.8661585,-6.9660196,0.05262207,3.021283,-0.14470156,0.35337764,-0.016730899,4.034685,-4.573093,-0.039315246,1.7035183,-0.21856634,0.6909534,0.3788773,0.0037066329,0.99264866,0.2951664,0.3091422,0.6599223,-0.7123881,0.1143316,2.8255854,6.7111586e-07,0.0017315926,0.42841145,4.983471,28.89676,24.55740428306854,38.7600928313498,9.795635535519466,24.110400714045063,5.88912312129215,0.1646762549657556,0.8991554209067886,1895.8573625409776,5261.404744710006,688.9152848115557,1416.266533173768,1151.5780575259582,1.418555788725701,0.8803580707423064,3488.3463541666665,7240.234375,816.40625,3185.05859375,1792.155341403345,0.6462652727858974,-0.7159297162194744,0.016270418,0.06100954,0.0003000028,0.011399111,0.015200857,1.277222,0.6312616,0.0972873263888888,0.361328125,0.013671875,0.063720703125,0.0851649945360303,1.7763944340688054,2.1712947599081884
03-01-07-02-02-01-17.wav,3,1,7,2,2,1,1,-10.33478,24.629694,-45.202003,-9.016544,16.01382,0.24833696,0.4729589,-0.045302615,6.5828905,-6.4090104,-0.036747247,2.5257,-0.25026828,0.84328145,-0.0037750825,3.8085055,-3.9608402,0.01049061,1.2975676,-0.08756051,1.2633274,0.46366736,0.0017772367,1.0,0.41350532,0.33002087,0.2118752,-1.219216,0.059889928,1.9309331,2.3996182e-07,0.00026458723,0.26063442,4.9218073,28.738642,23.75850181941269,42.73366932679294,8.215294499426212,23.18970230611341,6.365834343459746,0.6023099570569114,1.3524801099714905,2090.10785044418,5838.528886477474,77.4268975461749,1675.682802122321,1526.9960568935296,1.0824655264832463,0.3167957470237246,3701.3102213541674,7186.5234375,10.7421875,3604.00390625,2236.7944677572814,-0.0639388334455169,-1.055503876984353,0.011841925,0.04871055,0.00013202764,0.009208467,0.011909001,1.7484593,2.5698042,0.1308430989583333,0.5712890625,0.0,0.087890625,0.1535429218711943,1.7697009287125092,2.060402360055135
03-01-07-02-02-02-17.wav,3,1,7,2,2,2,1,-10.850772,24.901913,-43.922455,-10.80012,15.431761,0.454419,0.9188479,-0.050548922,7.095332,-7.0627275,0.0092996955,2.8531022,-0.17161676,0.72618073,0.0024172142,4.1016006,-4.4803824,0.020249307,1.6163428,-0.10646763,0.7454129,0.33351472,0.0026052825,1.0,0.23815425,0.30739447,0.9003711,-0.09188726,0.10828143,2.074182,8.0868915e-07,0.0015568333,0.35449913,4.8127003,27.807358,25.16508600045022,39.60752928267386,10.026142510186087,24.72725851765953,6.327603317269172,0.2490696941598214,0.5408092169658566,2110.315286445428,5979.570027821679,573.3911936785076,1490.079444287954,1572.2382394082706,1.3021446056599613,0.2746040155605254,3617.078993055556,7068.359375,526.3671875,3265.625,2148.0582566776457,0.3788052927555209,-1.240190773003515,0.01640443,0.06495162,0.00012567115,0.0128622,0.014796913,1.564085,2.337595,0.1349481139520202,0.58447265625,0.01416015625,0.06982421875,0.1528591490544011,1.808593124495194,2.1805122958859915
