filename,modality,vocal_channel,emotion,voice_intensity,statement,statement_repetition,actor_gender,mfcc_mean,mfcc_max,mfcc_min,mfcc_median,mfcc_std,mfcc_delta_max,mfcc_delta_min,mfcc_delta_std,mfcc_delta_kurtosis,mfcc_delta2_max,mfcc_delta2_min,mfcc_delta2_std,chroma_min
03-01-04-01-02-01-19.wav,3,1,4,1,2,1,1,-12.288691,9.669123,-38.002815,-11.846809,10.881311,4.861101,-3.9708476,2.1903977,-0.37965208,2.8686237,-2.508082,1.1793203,0.020083474
03-01-04-01-02-02-19.wav,3,1,4,1,2,2,1,-12.752011,10.282628,-40.149864,-12.327955,11.819437,5.2069335,-4.706496,2.27076,-0.21418628,3.1503558,-2.9425845,1.2451283,0.011452035
03-01-04-02-01-01-19.wav,3,1,4,2,1,1,1,-8.066269,23.049953,-40.70805,-7.065507,14.732019,5.920323,-5.7218375,2.5557768,0.081643626,3.9859595,-3.9038684,1.5641325,0.0077448133
03-01-04-02-01-02-19.wav,3,1,4,2,1,2,1,-12.773851,20.198904,-48.253742,-10.160934,16.481949,6.3143272,-5.82257,2.4059482,0.3912212,4.2406473,-4.256036,1.4882342,0.012971112
03-01-04-02-02-01-19.wav,3,1,4,2,2,1,1,-13.529676,17.163172,-44.75225,-13.427221,13.677649,5.834742,-6.046003,2.739048,0.11503661,3.6022744,-3.6811223,1.5264008,0.005403841
03-01-04-02-02-02-19.wav,3,1,4,2,2,2,1,-9.724587,25.242508,-44.103523,-8.118795,16.718334,7.105123,-6.8196077,2.9348888,0.25600797,4.0744085,-4.3072557,1.5438881,0.009227903
03-01-05-01-01-01-19.wav,3,1,5,1,1,1,1,-8.972064,29.694529,-42.529778,-9.55234,16.330503,6.5850844,-6.7421165,3.0011373,0.26688743,4.470594,-4.949537,1.9039596,0.017540094
03-01-05-01-01-02-19.wav,3,1,5,1,1,2,1,-10.005878,23.019434,-40.072777,-9.746084,14.173105,5.6421733,-5.7455597,2.7117717,0.24320832,4.2785234,-4.259609,1.7006935,0.0070568607
03-01-05-01-02-01-19.wav,3,1,5,1,2,1,1,-10.988665,20.16179,-40.18188,-11.486244,14.427379,5.4899454,-5.068012,2.6243496,-0.026595855,3.3081765,-3.393193,1.5322428,0.010708728
03-01-05-01-02-02-19.wav,3,1,5,1,2,2,1,-10.81152,25.745178,-46.389732,-8.214727,16.79576,7.052101,-6.4615617,2.686539,0.6297302,4.034958,-4.231177,1.5170193,0.0051399968
03-01-05-02-01-01-19.wav,3,1,5,2,1,1,1,-6.090453,29.376099,-42.79112,-5.482978,15.52714,6.827337,-6.64652,3.1548295,-0.33422333,4.3916116,-4.6827025,1.9732215,0.008195703
03-01-05-02-01-02-19.wav,3,1,5,2,1,2,1,-6.246709,30.013773,-42.845085,-6.0694184,16.17863,7.4710264,-7.7245927,3.3272119,-0.16573179,4.8404274,-4.7905455,1.9270337,0.0049513676
03-01-05-02-02-01-19.wav,3,1,5,2,2,1,1,-6.467534,27.488144,-39.88674,-6.447875,15.043665,6.413761,-6.664673,2.915235,-0.1321202,4.2159333,-4.209901,1.715183,0.004954581
03-01-05-02-02-02-19.wav,3,1,5,2,2,2,1,-8.31013,31.077015,-46.74098,-8.949356,17.412285,7.3787613,-7.2835197,3.3438,-0.18090813,4.7607107,-4.6997566,1.967643,0.0065410105
03-01-06-01-01-01-19.wav,3,1,6,1,1,1,1,-13.112582,22.857136,-47.093468,-13.4433565,14.962563,6.231363,-6.41465,2.7717376,0.06455195,4.1121435,-4.178735,1.6162846,0.00396372
03-01-06-01-01-02-19.wav,3,1,6,1,1,2,1,-11.9621105,23.08872,-44.976025,-10.92696,15.774347,5.757327,-6.017797,2.3447857,0.6207374,3.843219,-4.10303,1.4553497,0.0029842404
03-01-06-01-02-01-19.wav,3,1,6,1,2,1,1,-12.228491,25.743952,-47.90335,-12.167337,16.275143,6.7789984,-6.512225,2.7778287,0.30396646,4.0450234,-4.571838,1.6028225,0.003883771
03-01-06-01-02-02-19.wav,3,1,6,1,2,2,1,-12.064631,16.236609,-42.498413,-12.083812,13.825803,5.814473,-5.217257,2.6069808,-0.45803255,3.7508018,-3.7547584,1.5324767,0.011145639
03-01-06-02-01-01-19.wav,3,1,6,2,1,1,1,-9.9389515,29.17077,-46.732895,-10.789061,16.32098,6.6594343,-7.575637,3.1623602,0.12936616,4.2651963,-4.7377906,1.8639431,0.0026479524
03-01-06-02-01-02-19.wav,3,1,6,2,1,2,1,-9.509416,31.343561,-49.98583,-9.584842,17.431059,7.2216845,-7.2957687,3.3511124,-0.36965963,4.470887,-4.621718,1.8941065,0.0013894578
03-01-06-02-02-01-19.wav,3,1,6,2,2,1,1,-8.089877,31.11636,-43.158142,-8.649335,17.149757,6.790469,-6.683821,3.2490306,-0.24576965,3.905641,-4.1847525,1.8213673,0.0014902606
03-01-06-02-02-02-19.wav,3,1,6,2,2,2,1,-8.676132,31.887293,-49.615623,-7.3619704,17.896849,8.3527355,-7.632118,2.798891,1.3452042,4.829834,-4.809766,1.5879283,0.004393344
03-01-07-01-01-01-19.wav,3,1,7,1,1,1,1,-13.470297,24.548496,-47.993,-11.868044,15.367923,6.2506623,-6.2364793,2.5346463,0.98025453,4.1008573,-4.068029,1.4066169,0.010931381
03-01-07-01-01-02-19.wav,3,1,7,1,1,2,1,-12.484319,23.154203,-45.39193,-12.234659,13.983391,6.4152803,-6.5528336,2.5602796,0.98012716,3.8695474,-4.2080345,1.4702001,0.004270176
03-01-07-01-02-01-19.wav,3,1,7,1,2,1,1,-12.1108675,22.590046,-47.15161,-11.341771,15.257443,6.1078806,-6.7286696,2.574381,0.66603863,3.9113374,-3.8031971,1.4062986,0.011228933
03-01-07-01-02-02-19.wav,3,1,7,1,2,2,1,-14.16698,23.397156,-50.859432,-11.7272215,17.306454,7.1384726,-6.6265106,2.700719,0.7512918,3.9776986,-4.09532,1.421415,0.0034040099
03-01-07-02-01-01-19.wav,3,1,7,2,1,1,1,-10.6921425,29.549652,-44.30519,-11.428207,15.289566,6.745958,-7.170727,2.8412175,0.3020064,4.083914,-4.407545,1.6157764,0.0025421663
03-01-07-02-01-02-19.wav,3,1,7,2,1,2,1,-11.311626,34.808235,-50.757996,-11.062743,16.718323,7.5823975,-7.647185,2.8255446,0.8362504,4.254939,-4.542761,1.504277,0.0037968736
03-01-07-02-02-01-19.wav,3,1,7,2,2,1,1,-8.123639,37.566254,-50.60642,-9.008631,18.409094,8.707461,-7.9327536,3.351085,0.23908031,4.863378,-5.2728853,1.9054563,0.0018729029
03-01-07-02-02-02-19.wav,3,1,7,2,2,2,1,-7.2683206,36.327785,-48.3816,-7.5385046,18.162561,7.8344145,-7.852951,3.0876796,0.54043835,4.5132713,-4.8626204,1.7296016,0.0023268964
03-01-08-01-01-01-19.wav,3,1,8,1,1,1,1,-11.356821,17.103775,-43.033203,-10.568715,13.645297,5.6612077,-5.5306673,2.6939762,-0.39768225,3.5006535,-3.7570298,1.5393087,0.008799134
03-01-08-01-01-02-19.wav,3,1,8,1,1,2,1,-13.588911,14.488133,-45.070923,-12.808243,14.292969,5.1005144,-5.127506,2.4317634,-0.34618217,3.2122216,-3.405285,1.4644417,0.007833938
03-01-08-01-02-01-19.wav,3,1,8,1,2,1,1,-12.631332,16.094095,-46.02008,-11.511729,15.009048,5.794793,-5.5312095,2.443851,0.027653527,3.2443035,-3.3280175,1.2734954,0.011341094
03-01-08-01-02-02-19.wav,3,1,8,1,2,2,1,-11.72164,12.914912,-41.258026,-11.255056,12.566455,4.157466,-4.6647644,2.3290493,-0.47421056,2.941094,-2.6952739,1.351753,0.0135542415
03-01-08-02-01-01-19.wav,3,1,8,2,1,1,1,-12.411403,21.007553,-47.09568,-11.783091,14.385983,6.3520985,-6.2883873,2.8774478,-0.09357332,3.9857898,-4.0304747,1.6476291,0.0053124954
03-01-08-02-01-02-19.wav,3,1,8,2,1,2,1,-12.306541,23.086172,-49.822067,-11.288172,15.721182,6.9521093,-6.7135115,2.9276109,0.09778469,4.1612983,-4.090897,1.5962623,0.005486961
03-01-08-02-02-01-19.wav,3,1,8,2,2,1,1,-11.802072,20.557407,-46.23809,-10.3700695,15.867071,6.2668557,-5.867733,2.6031108,0.13518517,3.5962143,-3.6220894,1.4380307,0.01222789
03-01-08-02-02-02-19.wav,3,1,8,2,2,2,1,-11.795832,18.158533,-43.680405,-11.335962,14.337268,4.9746594,-5.3941417,2.4910495,-0.03350904,3.4294105,-3.3661141,1.5222299,0.010138886
03-01-01-01-01-01-20.wav,3,1,1,1,1,1,2,-15.485098,17.587194,-45.976265,-16.528112,14.201755,6.235726,-5.825934,2.7554882,0.10058741,3.7749088,-4.127956,1.6882887,0.0036388643
03-01-01-01-01-02-20.wav,3,1,1,1,1,2,2,-15.011724,21.560339,-45.017914,-16.256718,15.099093,6.4090967,-5.964471,2.9428287,-0.08077752,4.0884004,-4.336058,1.787936,0.0017903004
03-01-01-01-02-01-20.wav,3,1,1,1,2,1,2,-14.415079,20.328976,-45.55764,-15.536093,14.936627,5.761478,-6.110031,2.8211048,0.17329006,3.5641205,-3.8723378,1.5668166,0.0036067504
03-01-01-01-02-02-20.wav,3,1,1,1,2,2,2,-15.01105,23.133987,-46.272747,-16.270903,15.741592,5.9728756,-6.3594465,2.876757,0.3112607,3.7145195,-3.8736222,1.5762167,0.0032993897
03-01-02-01-01-01-20.wav,3,1,2,1,1,1,2,-16.781345,10.928347,-42.72496,-17.316916,12.211115,4.7506027,-4.8472676,2.2591596,-0.029628491,3.1467462,-3.2719657,1.3251772,0.0031529495
03-01-02-01-01-02-20.wav,3,1,2,1,1,2,2,-17.021584,13.308925,-43.865635,-17.962765,13.067508,5.0259247,-5.295779,2.4477775,-0.04830002,3.0702186,-3.4163513,1.396122,0.0029228742
03-01-02-01-02-01-20.wav,3,1,2,1,2,1,2,-16.643997,12.354921,-44.571495,-17.088537,13.0440235,4.9318914,-5.03893,2.4145093,-0.27410525,3.0890796,-3.3999774,1.4289985,0.006683115
03-01-02-01-02-02-20.wav,3,1,2,1,2,2,2,-15.414034,12.431984,-42.90245,-16.077965,12.845304,5.144746,-5.1079607,2.4253573,-0.22129278,3.118629,-3.1942067,1.3577664,0.0035660223
03-01-02-02-01-01-20.wav,3,1,2,2,1,1,2,-16.331678,12.618423,-41.813442,-16.91172,12.358164,5.0879464,-5.0003567,2.3357487,-0.12096794,3.014851,-3.3848407,1.3278753,0.0017086398
03-01-02-02-01-02-20.wav,3,1,2,2,1,2,2,-17.172308,10.2623,-43.635944,-17.475307,12.473019,5.143611,-4.9302588,2.339465,-0.159659,3.067535,-3.015158,1.2339714,0.0062478986
03-01-02-02-02-01-20.wav,3,1,2,2,2,1,2,-16.258734,10.543891,-47.50287,-16.321695,13.356244,5.6908636,-4.7953024,2.50995,-0.079158604,2.982079,-3.2394707,1.294842,0.013767257
03-01-02-02-02-02-20.wav,3,1,2,2,2,2,2,-17.447968,14.3689375,-46.791176,-17.479664,13.152689,5.563573,-5.659967,2.5205472,0.4166812,3.1860688,-3.5944092,1.3955816,0.0024943382
03-01-03-01-01-01-20.wav,3,1,3,1,1,1,2,-13.695353,27.433392,-48.112892,-14.631575,16.852879,6.8918777,-6.7333403,3.21637,0.10202904,4.1601024,-4.499187,1.8864448,0.0010494315
03-01-03-01-01-02-20.wav,3,1,3,1,1,2,2,-14.495026,29.84762,-49.02175,-16.10554,17.035414,7.3733873,-7.4339156,3.2588878,0.3898455,4.5381413,-5.1465397,1.8675343,0.0017369833
03-01-03-01-02-01-20.wav,3,1,3,1,2,1,2,-14.493912,21.386866,-47.798855,-14.930986,16.155384,6.6371813,-6.391607,3.0166945,0.0477152,4.112534,-4.1158876,1.7988403,0.0016039881
03-01-03-01-02-02-20.wav,3,1,3,1,2,2,2,-15.112671,29.13802,-50.264088,-16.860714,17.74001,6.4735007,-7.61926,3.3021438,0.09109165,4.1641135,-5.0089464,2.0107565,0.0022618063
03-01-03-02-01-01-20.wav,3,1,3,2,1,1,2,-13.540527,26.72115,-50.654816,-14.668241,16.86964,7.318946,-7.1129103,3.349088,0.012359947,4.9398675,-5.094354,2.0502067,0.0023746996
03-01-03-02-01-02-20.wav,3,1,3,2,1,2,2,-12.688222,31.085705,-49.015953,-13.436914,16.589901,7.245984,-7.5221634,3.1546142,0.24145058,5.003554,-5.3249373,1.9237728,0.0009807021
03-01-03-02-02-01-20.wav,3,1,3,2,2,1,2,-11.618309,28.160666,-47.319828,-11.89871,16.98047,7.05932,-6.770247,3.3194861,-0.056263883,4.5674543,-4.365245,1.9862086,0.0039859884
03-01-03-02-02-02-20.wav,3,1,3,2,2,2,2,-11.7313,27.98283,-49.853493,-12.651439,17.497875,7.293358,-7.4414263,3.4435105,-0.28709108,4.787677,-4.9506273,2.1045375,0.0004376394
03-01-04-01-01-01-20.wav,3,1,4,1,1,1,2,-16.862701,12.597747,-41.107277,-18.164837,12.189596,5.292859,-4.9056587,2.2465317,0.017557317,3.3013396,-3.3674026,1.3212345,0.0092614405
03-01-04-01-01-02-20.wav,3,1,4,1,1,2,2,-17.076645,9.028271,-47.896812,-16.20343,12.638363,4.7021017,-4.8331003,2.2862458,-0.40407696,3.0114398,-2.8368714,1.2928175,0.012544579
03-01-04-01-02-01-20.wav,3,1,4,1,2,1,2,-16.070255,9.526933,-43.664722,-15.824893,12.150276,4.6878214,-5.166639,2.3733635,-0.2526289,3.0587654,-3.0139203,1.328687,0.015823415
03-01-04-01-02-02-20.wav,3,1,4,1,2,2,2,-17.068748,5.9651594,-44.71876,-16.566916,11.9432125,4.5855665,-4.5825644,2.345517,-0.3410932,2.7268271,-2.5253024,1.1939439,0.03340891
03-01-04-02-01-01-20.wav,3,1,4,2,1,1,2,-15.656082,20.533485,-46.98423,-16.537214,15.200147,6.242336,-6.3960505,2.9657893,-0.07922467,3.7127242,-4.115836,1.6477085,0.0009773029
03-01-04-02-01-02-20.wav,3,1,4,2,1,2,2,-14.319494,28.024975,-53.383324,-14.074796,17.264153,8.063019,-7.4858274,2.991718,0.97467023,4.9114027,-4.9379063,1.6687988,0.0008859851
03-01-04-02-02-01-20.wav,3,1,4,2,2,1,2,-16.95617,17.923973,-47.536053,-17.720066,14.510646,6.4894385,-6.4764876,2.9947276,0.06148224,3.8709857,-4.361638,1.7227455,0.0009008303
03-01-04-02-02-02-20.wav,3,1,4,2,2,2,2,-14.808731,28.179352,-54.48819,-14.899559,18.145472,7.653492,-7.586538,3.3442764,0.018617462,4.719213,-4.796158,1.9913143,0.0008006345
03-01-05-01-01-01-20.wav,3,1,5,1,1,1,2,-15.695192,16.57081,-44.567566,-16.464718,13.730001,5.3078547,-5.6470027,2.7318923,-0.29691756,3.3066673,-3.6873481,1.6526016,0.0020026832
03-01-05-01-01-02-20.wav,3,1,5,1,1,2,2,-13.295491,23.120216,-47.81023,-13.88548,15.622327,7.052279,-6.7177773,3.1592717,-0.09159822,4.1374464,-4.3702345,1.853911,0.0020527567
03-01-05-01-02-01-20.wav,3,1,5,1,2,1,2,-13.837477,22.20887,-47.053883,-14.848361,16.076694,6.8849525,-6.726018,3.3777175,-0.40162975,4.3272552,-4.3953896,1.9401926,0.0029876765
03-01-05-01-02-02-20.wav,3,1,5,1,2,2,2,-15.432451,28.146145,-54.061287,-15.659224,17.315866,8.226103,-7.870347,3.0896306,0.9346199,4.7855506,-4.950857,1.7955288,0.0032347094
03-01-05-02-01-01-20.wav,3,1,5,2,1,1,2,-9.862121,30.208958,-46.0075,-10.1577835,16.213467,7.1493745,-7.366014,3.297274,-0.19489191,4.4039383,-4.6138587,1.8743845,0.004331117
03-01-05-02-01-02-20.wav,3,1,5,2,1,2,2,-8.730041,34.05885,-45.293957,-9.923736,17.015575,7.1588774,-7.600496,3.2436242,-0.101699606,4.3468094,-5.0518746,2.0284855,0.0020709962
03-01-05-02-02-01-20.wav,3,1,5,2,2,1,2,-8.630902,34.43407,-46.42623,-9.233057,16.846043,7.6176133,-7.9796295,3.4424286,0.09476349,4.9486313,-5.2864685,2.108149,0.0015952429
03-01-05-02-02-02-20.wav,3,1,5,2,2,2,2,-10.7829,23.386267,-45.3857,-10.347737,15.474274,6.2528086,-6.2658205,3.029536,-0.094639964,4.310876,-4.2622232,1.8769443,0.0057934984
03-01-06-01-01-01-20.wav,3,1,6,1,1,1,2,-17.072147,13.631958,-47.583916,-16.152569,14.83787,6.578326,-6.2364874,2.775453,0.31164056,3.8886719,-3.857592,1.5796812,0.0034559679
03-01-06-01-01-02-20.wav,3,1,6,1,1,2,2,-17.411694,16.946405,-50.75764,-16.045551,15.946945,6.6543975,-6.216763,2.6369572,0.72086155,3.8525252,-3.7662292,1.5240924,0.0028807994
03-01-06-01-02-01-20.wav,3,1,6,1,2,1,2,-16.859398,17.735186,-48.15922,-15.774355,15.845807,6.17473,-5.9415197,2.5622141,0.6619638,3.5436363,-3.4373374,1.4013629,0.0026762362
03-01-06-01-02-02-20.wav,3,1,6,1,2,2,2,-15.142619,13.108423,-45.00713,-15.768356,13.471109,5.329068,-5.6358824,2.7380457,-0.3576092,3.3835921,-3.4151337,1.5260724,0.004625334
03-01-06-02-01-01-20.wav,3,1,6,2,1,1,2,-7.4721665,29.515432,-46.08901,-7.262458,16.48034,7.0461807,-6.4935746,2.9976196,0.1673739,4.3188095,-4.543915,1.8139505,0.0027411503
03-01-06-02-01-02-20.wav,3,1,6,2,1,2,2,-8.268404,30.153412,-44.75901,-8.224123,15.932498,7.1085854,-6.9125185,3.082177,-0.03388208,4.1974716,-4.564086,1.8924618,0.0014925987
03-01-06-02-02-01-20.wav,3,1,6,2,2,1,2,-10.3462925,23.30155,-44.466686,-10.325939,15.110677,6.1205287,-6.2160444,2.9075015,0.015371764,3.86521,-3.8137329,1.6765249,0.0020659121
03-01-06-02-02-02-20.wav,3,1,6,2,2,2,2,-8.569963,28.846752,-43.69992,-9.13225,16.30158,6.4739428,-6.3355737,3.0091777,-0.27124864,4.458889,-4.3281646,1.9355614,0.0012330713
03-01-07-01-01-01-20.wav,3,1,7,1,1,1,2,-14.953168,26.012554,-49.25663,-15.615036,16.658808,7.6520867,-6.945563,3.2232811,0.23582487,4.5090837,-4.906479,1.9610589,0.0015458927
03-01-07-01-01-02-20.wav,3,1,7,1,1,2,2,-14.021551,20.931376,-45.45809,-14.286455,14.050623,6.4489336,-6.2147083,2.6976092,0.51535976,4.2329865,-4.434228,1.6631324,0.0040516546
03-01-07-01-02-01-20.wav,3,1,7,1,2,1,2,-15.473262,18.223682,-47.5633,-16.006247,14.976629,6.3308277,-6.4704833,3.0002406,-0.19826481,3.9923234,-4.28185,1.7000983,0.001764114
03-01-07-01-02-02-20.wav,3,1,7,1,2,2,2,-16.7037,17.161825,-48.688953,-16.959003,14.7564945,5.922885,-6.073186,2.684827,0.12620667,3.6454499,-3.8716934,1.5247841,0.004037706
03-01-07-02-01-01-20.wav,3,1,7,2,1,1,2,-13.538397,26.756903,-50.616596,-13.804631,17.057123,7.52522,-7.1471457,3.1556573,0.27225345,4.564907,-5.1916137,1.9011902,0.0018681063
03-01-07-02-01-02-20.wav,3,1,7,2,1,2,2,-14.586517,24.97731,-50.80085,-13.695508,17.107204,7.562528,-7.174347,3.123962,0.2079113,4.69247,-4.6074524,1.8334343,0.0016836026
03-01-07-02-02-01-20.wav,3,1,7,2,2,1,2,-15.528597,27.219227,-53.654377,-14.672297,17.881182,7.9852233,-7.5235534,3.1533039,0.50640166,4.495097,-5.0240984,1.7213688,0.0013138071
03-01-07-02-02-02-20.wav,3,1,7,2,2,2,2,-14.438463,26.267578,-53.811634,-14.000021,17.363867,8.269926,-7.884288,3.365418,0.03941838,4.921235,-5.0809913,1.930217,0.002465409
03-01-08-01-01-01-20.wav,3,1,8,1,1,1,2,-15.549795,19.222275,-48.931213,-16.261612,15.837805,6.0174837,-5.9879127,2.9935727,-0.19272058,3.6983178,-3.7210586,1.7187515,0.003208501
03-01-08-01-01-02-20.wav,3,1,8,1,1,2,2,-12.252638,21.922077,-48.321003,-12.4040165,15.721037,6.387227,-6.2683277,3.0659637,-0.25041378,4.0199776,-4.0235443,1.8289967,0.0034580233
03-01-08-01-02-01-20.wav,3,1,8,1,2,1,2,-15.610014,21.663273,-47.53454,-16.800932,15.764612,6.13285,-6.7057695,3.2014916,-0.034512807,3.5580983,-4.0223045,1.7701527,0.01279764
03-01-08-01-02-02-20.wav,3,1,8,1,2,2,2,-14.149666,22.328362,-47.232994,-15.1918,15.873114,5.7708855,-6.279602,2.9330416,0.0747663,3.9057167,-4.091563,1.8342469,0.0051180744
03-01-08-02-01-01-20.wav,3,1,8,2,1,1,2,-11.10182,25.24946,-49.107018,-10.917502,15.791571,7.1132708,-6.6947203,3.1525557,-0.18240692,4.2380366,-4.529353,1.8817759,0.004307303
03-01-08-02-01-02-20.wav,3,1,8,2,1,2,2,-15.902806,22.630177,-50.8044,-16.47142,15.913854,6.190854,-6.738353,3.1861389,-0.20334461,3.7428558,-4.4814754,1.8890164,0.0026569227
03-01-08-02-02-01-20.wav,3,1,8,2,2,1,2,-11.934685,27.611332,-49.186802,-11.59695,16.021093,7.8029227,-6.9386473,3.0504165,0.27726632,4.5552535,-4.587617,1.816122,0.0018850052
03-01-08-02-02-02-20.wav,3,1,8,2,2,2,2,-14.284877,20.23049,-47.549538,-14.748648,15.618543,6.445791,-7.1206894,3.2104278,-0.14554438,3.7625842,-4.114553,1.7773759,0.0043201637
03-01-01-01-01-01-21.wav,3,1,1,1,1,1,1,-11.836039,12.891665,-40.734077,-11.110299,12.601633,5.8641157,-5.008764,2.4649506,-0.2536391,3.60142,-3.2605324,1.4232432,0.020281138
03-01-01-01-01-02-21.wav,3,1,1,1,1,2,1,-11.374188,13.730664,-39.473946,-10.366654,12.988057,5.8432007,-4.9764376,2.4565523,-0.23826739,3.6031601,-3.4331932,1.4030268,0.013212204
03-01-01-01-02-01-21.wav,3,1,1,1,2,1,1,-10.958715,13.673144,-40.824314,-10.27521,12.787282,5.6910195,-4.71641,2.4580307,-0.19613066,3.6494613,-3.4027412,1.4951941,0.022517266
03-01-01-01-02-02-21.wav,3,1,1,1,2,2,1,-11.671804,12.335619,-41.2369,-10.734917,12.641714,5.579461,-4.6198807,2.3958845,-0.39089504,3.3640144,-3.0968807,1.4030325,0.02474969
03-01-02-01-01-01-21.wav,3,1,2,1,1,1,1,-11.762027,13.123634,-39.31852,-10.95001,12.165736,5.474378,-4.805627,2.2439475,-0.17717116,3.5704894,-3.2196326,1.3524442,0.023571236
03-01-02-01-01-02-21.wav,3,1,2,1,1,2,1,-11.640549,14.162985,-38.74659,-11.144148,12.262185,5.5296187,-5.0623827,2.4068832,-0.25924578,3.7005646,-3.6402621,1.4144596,0.01690193
03-01-02-01-02-01-21.wav,3,1,2,1,2,1,1,-10.280646,14.39234,-38.934547,-9.276192,12.724478,5.5571947,-4.540461,2.3203554,-0.22920823,3.2670898,-3.1813889,1.2998023,0.024920339
03-01-02-01-02-02-21.wav,3,1,2,1,2,2,1,-11.731802,15.668277,-42.24283,-10.754866,13.393176,5.843244,-4.903162,2.4039466,-0.18856089,3.4122577,-3.3591466,1.3604459,0.021932855
03-01-02-02-01-01-21.wav,3,1,2,2,1,1,1,-11.105396,14.358212,-38.907322,-10.663057,12.342173,5.1985874,-4.709441,2.2968636,-0.38263005,3.4073386,-3.3176208,1.3459342,0.017242955
03-01-02-02-01-02-21.wav,3,1,2,2,1,2,1,-12.192033,12.915649,-39.665207,-11.46458,12.118204,5.354266,-4.9282827,2.2295985,-0.19180378,3.375812,-3.2993317,1.3359302,0.020160506
03-01-02-02-02-01-21.wav,3,1,2,2,2,1,1,-11.822272,12.713026,-42.726135,-11.306116,12.741595,5.7627826,-5.0663767,2.3213615,-0.13349263,3.450212,-3.2830613,1.2835366,0.008282066
03-01-02-02-02-02-21.wav,3,1,2,2,2,2,1,-11.630507,14.178171,-41.7968,-10.796198,12.685549,5.2816567,-5.1183157,2.2964528,-0.11184511,3.3419213,-3.194805,1.3236558,0.016079655
03-01-03-01-01-01-21.wav,3,1,3,1,1,1,1,-12.015368,12.769739,-41.484745,-11.579781,12.730553,5.7155657,-5.22491,2.5109963,-0.20042166,3.6650798,-3.48138,1.4823353,0.012133859
03-01-03-01-01-02-21.wav,3,1,3,1,1,2,1,-11.5194645,15.127957,-40.754223,-11.236949,12.866013,5.6756287,-5.372543,2.484195,-0.2797522,3.6792698,-3.6049027,1.4966414,0.013696097
03-01-03-01-02-01-21.wav,3,1,3,1,2,1,1,-11.877325,14.167715,-41.233547,-11.074083,13.40563,6.0547757,-5.2503004,2.5242214,-0.053065725,3.5680833,-3.2044022,1.4311523,0.01796977
03-01-03-01-02-02-21.wav,3,1,3,1,2,2,1,-12.744803,14.52164,-45.026745,-12.007502,13.964838,6.015754,-5.2468615,2.5874438,-0.3039559,3.5043359,-3.3304381,1.4567564,0.012588554
03-01-03-02-01-01-21.wav,3,1,3,2,1,1,1,-11.451162,21.806696,-44.798676,-10.925455,14.825102,6.839198,-6.8204207,3.0985444,0.064909436,4.396598,-4.403937,1.8062203,0.0030547932
03-01-03-02-01-02-21.wav,3,1,3,2,1,2,1,-11.861534,21.190762,-47.486324,-10.978182,15.888159,7.5139055,-6.798693,3.1507668,0.07411234,4.657088,-4.6355133,1.7918762,0.0042054853
03-01-03-02-02-01-21.wav,3,1,3,2,2,1,1,-12.46186,14.756897,-44.394188,-11.719694,13.868884,6.236873,-5.766163,2.8549018,-0.3271057,3.7433867,-3.458796,1.6147553,0.010349327
03-01-03-02-02-02-21.wav,3,1,3,2,2,2,1,-12.128321,25.629421,-45.742607,-12.179763,15.353514,7.108719,-7.000707,3.1027262,0.33806482,4.217078,-4.4675584,1.7475355,0.0027496275
03-01-04-01-01-01-21.wav,3,1,4,1,1,1,1,-12.942253,12.605422,-45.166576,-11.3118305,13.55303,6.1286483,-5.1993246,2.4919035,-0.13405448,3.4960961,-3.3171906,1.375531,0.018623976
03-01-04-01-01-02-21.wav,3,1,4,1,1,2,1,-13.139849,13.055397,-44.02021,-11.2583475,13.091217,5.641256,-4.859852,2.2556796,0.035660703,3.3905187,-3.1302116,1.2749939,0.02240894
03-01-04-01-02-01-21.wav,3,1,4,1,2,1,1,-11.641561,13.877218,-41.7406,-10.103469,12.68107,5.671113,-4.6223946,2.3139565,-0.3013577,3.1916747,-3.1201432,1.2437226,0.037177335
03-01-04-01-02-02-21.wav,3,1,4,1,2,2,1,-11.901661,13.529022,-43.01532,-10.550947,13.0744,5.65429,-4.655527,2.3383975,-0.187294,3.4065614,-3.255378,1.301294,0.021471553
03-01-04-02-01-01-21.wav,3,1,4,2,1,1,1,-12.217934,19.6217,-43.9832,-12.138097,14.463719,6.752642,-6.171087,2.885551,-0.09772904,3.9997826,-3.798716,1.6054294,0.008039168
03-01-04-02-01-02-21.wav,3,1,4,2,1,2,1,-12.50701,21.666103,-46.701103,-11.964786,15.7295685,7.0667405,-6.107419,2.915804,-0.02731027,3.8560257,-4.130143,1.5558288,0.00524961
03-01-04-02-02-01-21.wav,3,1,4,2,2,1,1,-12.79836,15.447845,-45.62495,-12.100728,14.601248,6.444768,-5.373529,2.6043112,-0.1650391,3.5400376,-3.6824462,1.3847126,0.008237609
03-01-04-02-02-02-21.wav,3,1,4,2,2,2,1,-11.935038,18.13245,-44.159462,-11.543686,14.838246,6.692459,-5.329539,2.6656406,0.043782584,3.6428216,-3.7866535,1.4193407,0.008427394
03-01-05-01-01-01-21.wav,3,1,5,1,1,1,1,-10.9199505,21.807566,-47.16724,-10.306356,15.47121,7.4766035,-6.328979,3.0336707,0.27127877,4.3819094,-4.1870933,1.6920011,0.009167987
